rating,comment,sentiment
5,pengemasan cepat pengiriman cepat packing rapi,positive
5,mantap,positive
5,kasih 5 bintang ..oke lah anak seneng,positive
2,mudah rusak earbudsnya satu cepet abis satu lagi ga bisa di charge,negative
4,"pengiriman cepat, barang berfungsi dg baik",positive
5,"Twsnya bagus, kekurangan sama kaya review yang lain suara sering ilang di awal penggunaan untuk 1-3 detik tapi setelah itu normal. kualitas suara sangat bagus untuk di ha...",positive
5,respon baik pengiriman cepat.. utk brg ga bisa komen krn hilang sebelum dicoba☺,positive
3,suaranya kresek2 dan jauh,neutral
3,"yg dateng beda dari yg dipesen, headset sebelah kanan bunyi kresek² mulu",neutral
5,"Pengiriman dan packaging baik, berfungsi dengan baik tahan jatuh. Keren LED nya, kualitas suara bagus, dan baterainya super awet",positive
5,"Pertama di pake agak kagok blm terbiasa,suara oke,basnya oke,desain oke...okelah semua,siiiipp 👍",positive
5,barang sdh diterima dg baik,positive
5,suara bass nya mantul banget... luv it.. moga2 awet,positive
2,tidak sesuai dengan yang sy pesan,negative
2,gimana sihh..pesannya F9-5 dikirim f9-5.1 KECEWA BANGETT,negative
5,Suaranya jernih Desainnya modern 😍 Harganya terjangkau,positive
5,Harganya terjangkau,positive
5,"packing aman, barang oke, berfungsi semua, suara sekedar keras, bass nya kurang ""nendang"" Barangnya original 👍 Harganya terjangkau Koneksi Android lancar",positive
5,"barang oke, produk sesuai deskripsi, pengiriman lumayan cepat, admin cukup fastrespon",positive
5,sesuai pesanan moga kuat dan awet terimakasih :-),positive
5,"omg,pecco bagnaian crash in motegi",positive
4,Barangnya original 👍,positive
5,Sip,positive
5,so far so good semoga awet pengiriman lumayan cepet. lumayan dapet diskon.,positive
1,barang yang dikirim tidak sesuai dengan yg di pesan. dan suaranya pelan sebelah. saat di koplen ke toko tidak bisa. dengan alasan tidak ada video unboxing,negative
5,ma tap,positive
5,"sesuai harga. cuma kadang suka hilang sebentar suaranya, selebihnya oke",positive
1,"di detail pesanan saya pesen f9-5 bukan f9-5.1 di catatan juga saya tulis , yang dikirim tetep aja f9-5.1 kalo barangnya ga ada hapus aja lah , jangan dikirim yang lain .",negative
5,Harganya terjangkau Value for money Penjualnya ramah banget Proses pesanan cepat,positive
1,yang dateng beda tipe,negative
5,"Mantap dengan harga segini...bisa muncul indikator pengisian, bisa tap tap berbagai fungsi, dan bisa jadi powerbank sih mantap banget...tentunya ada kekurangan yaitu jara...",positive
5,Barangnya original 👍 Koneksi Android lancar Suaranya bersih Proses pesanan cepat,positive
1,pembelian ke 2 asli kecewa beda dgn tipe dan deskripsi nya,negative
5,yaa lumayan la walaupun yg dateng malah f9-5.1 tapi oke la,positive
4,saya pesan yg versi f9-5 yg datang versi f9-5.1 belum dicoba baru dicas dulu.,positive
5,Puas bangett!!,positive
1,"tidak sesuai pesanan, dipesankan F9-5,,,, yg datang F9",negative
5,siap,positive
5,barang super keren bingit... pokok nya keren abis... semoga awet... thanks...,positive
4,barang lumayan bagus untuk harga segini,positive
4,barang bagus walaupun salah pengiriman,positive
5,"brg sdh smp dan sesuai pesanan,mksh",positive
5,bagus,positive
5,minus: kadang suka disconnect sendiri maklum harga segini selebihnya oke banget kualitas suara juga bagus,positive
5,Barangnya original 👍,positive
5,lumayan bagus untuk harga segini,positive
5,Terimakasih banyak untuk best seller dan cepat datang.,positive
5,pembelian kedua kali dari seller ini dengan respon yang cepat produk berfungsi dengan baik pengiriman sesuai dengan estimasi semoga seller semakin sukses,positive
1,barang yang dibeli kemasan kondisi penyok segingga kemasan rusak belum di coba kualitasnya,negative
5,Barangnya original 👍 Suaranya jernih Suaranya bersih,positive
5,batrenya awet...mantap,positive
4,"suara bagus, tetapi sinyalnya suka ilang""an",positive
5,barang bagus,positive
5,Harganya terjangkau kualitas sesuai harga lumayan lah harga standar kualitas pun standar,positive
3,"Pesen yg F9-5 tapi yg nyampe F9-5i 🤔 Tapi ga ap² deh, ikhlas aj biar awet",neutral
5,"baguss, murah, berfungsi dg baik, pb nya kurang cock untuk charger hp karna karna cpt panas dan cpt abis tp kalo buat airpods nya cocok.",positive
5,"Sesuai deskripsi, fungsi normal semua. Semoga awet...",positive
5,"respon seller Cepat, barang ok sesuai deskripsi. mantap good seller",positive
5,mantap....,positive
3,"Begitu diterima saya lihat fine2 aja makanya saya klik sudah, tapi ternyata indikatornya gak nyala, jadi ya agak bingung soal baterai dan kapan harus dicharge. Kualitas s...",neutral
5,barang nya bagus bass nya kerasa banget,positive
5,keren ini murah meriah dan asli suara bagus,positive
5,Barangnya original 👍 Suaranya jernih Desainnya modern 😍 Koneksi bluetooth kuat Harganya terjangkau Bass-nya mantap Penjualnya ramah banget,positive
5,"sampai saat ini Masih berfungsi baik, dengan harga segitu sangaattt memuaskan...belum pernah uji ketahanan batre tp buat meeting online harian sudah sangat cukup.... semo...",positive
5,"barang bagus harga terjangkau, cuma agak lama aja proses pengirimannya",positive
5,joss good 👍👍👍,positive
4,"barang lumayan,,,sesuai harga,,,pengiriman lama,,,",positive
5,Barang berfungsi dengan baik..,positive
1,"JANGAN BELI DARI TOKO INI. earphone rusak, chat lama/bertele2 sehingga lewat batas waktu complain. tidak bisa tukar barang yg sempurna. diminta kembalikan barang utk refu...",negative
5,"Mantul, barang original. sudah dicoba suara jernih. pengiriman dan respon seller juga cepat. makasih tokped dan seller.",positive
5,"pengiriman cepat,barang sesuai Barangnya original 👍 Suaranya jernih",positive
4,barang nyampe aman cuma pengiriman lumayan lama,positive
5,mantul,positive
5,Barangnya original 👍 Nyaman dipakai lama Suaranya jernih Desainnya modern 😍 Koneksi bluetooth kuat Baterai tahan lama,positive
3,"kurang puas, tadi saya langsung pakai batre 50% dipakai 2 menitan berkurang 40% kok cepet banget ya",neutral
5,"respon seller cepat dan baik, barang bagus, packing bagus, pengiriman cepat... recommended",positive
5,"sudah di coba , ok lah lumayan .semoga awet",positive
5,puas😁👍🏻,positive
4,sudah di terima dengan baik Semua normal bisa di gunakan,positive
3,"warna udah bener, tapi yg kanan kebuka begini. Quality Control-nya gws dah barang rusak di acc.",neutral
5,Mantul,positive
5,"bagus carging masuk, bassnya dapet murah tapi bagus mantaap tx seller ..",positive
5,Barangnya original 👍 Suaranya jernih,positive
5,Baterai tahan lama Harganya terjangkau,positive
5,mantab.. pesanan yg ke 2..,positive
5,"pesanan datang sesuai deskripsi, suaranya pun bagus dan ini worth it lah",positive
5,toko nya amanah banget,positive
5,murah tapi ngga murahan ..keren,positive
5,sesuai ekspektasi 👍,positive
5,mantap .. pembelian kedua saya barang normal suara oke,positive
3,Tb 5 hari. Kualitas suara std.. Tpi baterai tdk thn lm... Cpt drop.. Plg lm 30 mnt,neutral
5,"Pengiriman cepat, packing baik. Kualitas audio oke untuk harganya, staging kurang luas, tapi masih enak. Build quality ya sesuai lah untuk harganya. Baterai sangat awet,...",positive
5,barang bermasalah tp bisa kembali uang..,positive
4,barang sesuai gambar paket rapi,positive
5,Nyaman dipakai lama,positive
4,"Nyala , tp sedikit kresek kresek. dan batre cepat berkurang. smg awet",positive
1,"error g bisa dengerin dua""nya harus satu",negative
5,Ok,positive
5,mantap 👍👍 berfungsi dengan baik,positive
5,"kualitas suara bagus, bass gk pecah. murah",positive
5,packing ok pengiriman ok barang sesuai pesanan berfungsi dengan baik,positive
5,"Terimakasih banyak, barang nya bagus,enak didengar dan sesuai dengan gambar, penjual ramah, mantap lah beli disini😁👍👍 Headset nya cocok 👍",positive
4,"barang oke, gk ada masalah sesuai harga.. lumayan untuk dengerin musik",positive
5,mantaaap bedentummm,positive
5,masi awet sampe sekarang,positive
3,"bungkusnya dalamnya udh ringsek, tempelan pd wadah headsetnya banyak masuk angin",neutral
5,bagus dan ngebass barang nya juga awet,positive
5,mendarat dengan selamat dan tampilan baik.suara mantap.... warna sesuai pesanan.. makasihhhhhhhh,positive
5,mantbss,positive
5,respon penjual dan produknya ok punya ga diragukan dah.. tapi sayang kurirnya mengecewakan..,positive
4,"makasih bosku, pengiriman ok, respon penjual ok, packing lmyn aman, tpi mendingan i9 walaupun dri segi harga beda dikit",positive
5,Desainnya modern 😍 Suaranya jernih,positive
2,"b saja, cenderung kurang. jarak dengar 3 m doang. kadang ndut2an suara ilang.",negative
5,"Toko yang amanah dan terpercaya, dikasi yang tokcer. untuk produk sesuai pesanan, lumayan untuk harga low end suara jernih layar sentuh lagi, cuman rada kurang di equali...",positive
5,"Desainnya modern 😍, sudah yang ke 2 belanja disini",positive
5,Barangnya original 👍 Nyaman dipakai lama Koneksi bluetooth kuat,positive
5,"ok, 😁",positive
5,barang diterima dengan kondisi berfungsi dengan baik. untuk kwalitas suara sesuai harga lah.,positive
5,"mantep ka, barangnya semua pesanan dan berfungsi dngn baik",positive
5,sip 👍👍,positive
5,barang aman sampai tujuan ngga ada cacat sedikitpun semoga awet seperti sebelumnya,positive
5,mamtul gan,positive
5,gudd,positive
5,bagus dengan harga segitu murahnya...penjualnya responnya cepat...good ...recomended resselernya,positive
5,"trimakasih sudah diterima, sedang dicoba",positive
4,suaranya bagus beli ke 2 karena keponakan minta jadi saya beli lagi. tapi sayang pembelian kedua earphonenya 1 ga berfungsi hanya bs ngecash tp dilepas dr tempat cash lgs...,positive
5,"Biar gak ribet lagi sama kabel earphone, TWS ini bisa jadi alternatif. Kualitas suara termasuk lumayan untuk harga segini. Coba dipakai 2 jam, baterai masih kuat. Pengiri...",positive
5,"barangnya sesuai dan bagus,,,kurirnya ramah juga mantapppp pokoknya",positive
5,👍,positive
4,pesen hitam datangnya putih,positive
5,"Barangnya original 👍 Desainnya modern 😍... hanya saja di expedisi nya kelamaan,, saat pilih expedisi keknya... Terima kasih",positive
5,koq warna putih yah,positive
1,"nyala'y senen kemis... mati""... baru dateng dah kek gtu... entah siapa yg salah....",negative
5,Mantap,positive
5,lancar jaya,positive
3,pesan hitam. datang nya putih 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,neutral
4,bagus,positive
5,"pengiriman cepat & mudah""an berfungsi dengan baik",positive
4,baguuuuus,positive
5,"bagus,puas keren",positive
5,"kualitas lumayanlah ,sesuai dgn harganya",positive
5,mantap gan sesuai ke inginan 👍👍👍,positive
5,BAGUS bisa digunakan dengan baik ENAK dipakai untuk suara bagus,positive
4,"yang dateng ga sesuai pesanan, beda tipe, ya sudah lah apa boleh buat.. beli bbm eceran dulu lah kalo gitu",positive
5,"barangnya bagus, respon pembeli cepat, pengiriman juga cepat, ok banget deh",positive
5,👍,positive
1,kapan aku beli ini ya?,negative
4,"nambahin, saat buyer memesan harusnya tersedia opsi pilihan warna, biar gak terkesan 'nipu' di display hitam yg sampai putih. buat kualitas sih lumayan sesuai har...",positive
5,mantap gan sesuai dengan gambar joss,positive
5,Terima kasih barang sudah sampai,positive
5,Barangnya original 👍,positive
5,"bagus barangnya,,, berfungsi dengan baik",positive
5,"Saya pengguna KZ ZSN Pro yang kabel. Beli ini sebenernya untuk dengerin kajian atau Murottal saat kerja di kantor. Tapi dicoba denger musik, lumayan juga untuk harga diba...",positive
5,"brg sesuai disp. utk pemakaian putar musik ± 4jam. suara ok, stereo, seimbang vokal, treble basnya... secara keseluruhan ok. hanya earphone kiri kanan kelihatannya sama...",positive
5,kondisi bagus. barang sesuai ekspetasi.,positive
3,mati sebelah tapi ya sudahlah...,neutral
3,Warna tidak sesuai gambar,neutral
1,Baru di pakai 3 hari yang 1 ngecas gak full 30% respon balas juga lambat,negative
5,Barangnya original 👍,positive
5,"Yey, berfungsi. mudah""an awwet",positive
5,"loss gak rewel semua berfungsi optimal , makasih bonus nya seller",positive
5,seler joss. warna putih sayang kirain warna item yang dikirim,positive
4,👍,positive
5,"produk berfungsi dng baik dan semoga awet,thank *******",positive
1,"oke layar lcd tewas setengah, buat ngecas hp gak bisa handset mati.",negative
5,barang Ok sesuai pesanan joss gandos mantap,positive
3,"Biasa aja, gak ngeBass",neutral
3,pertama beli suaranya ngebas giliran beli yang keduanya suaranya agak kering,neutral
5,tks,positive
2,Sebelah kiri tidak berfungsi.. Sudah di charge tetap tidak bisa.. Mungkin ada solusi dari kaka penjual nya?,negative
5,amanah kwalitas dan cepat,positive
1,tws mati sebelah.dicas ndk mau penuh.bluetooth tidak terconect.sebelum pencet selesai harusnya dicek dulu.karena tdk bisa diretur.berarti barang yg dikirim tidak di QC du...,negative
5,trimks,positive
5,barang oce,positive
5,👍👍👍,positive
5,"so far bagus, semoga awet",positive
5,Bass-nya mantap,positive
1,headset sebelah kiri tidak berfungsi,negative
2,Head Set Mati sebelah. di cas bisa tp suara tidak keluar.,negative
5,Barangnya original 👍 Suaranya jernih Nyaman dipakai lama Desainnya modern 😍 pengiriman & respon seller cpat.,positive
4,alhamdulillah sampai tapi yaa gtu kurang bass nya,positive
5,"mantul barang berfungsi dengan baik, semoga barang nya awet.",positive
3,"Lumayan, semoga awet",neutral
5,"mantap, barang bagus dan baterai awet",positive
5,"Barang sesuai deskripsi, packing aman, harga sesuai",positive
5,Barangnya original 👍 Suaranya jernih Nyaman dipakai lama Ada garansi resmi Koneksi bluetooth kuat Desainnya modern 😍 Material premium Baterai tahan lama Noise cancellat...,positive
5,"cepat sampainya , packing lumayan bagus kurir ramah , top seler dah ..thx tokopedia",positive
2,"kondisi barang baek mulus,, tpi 1 dri 2 headset ny seperti ada suara angin brisik ,,spertinya rusak,",negative
5,"barang sesuai pesanan,, suaranya bagus, berfungsi semoga awet Kabelnya kuat",positive
5,👍,positive
5,"Barang udah terima. Enak banget d dengar d telinga, jernih. Walau agak lama gak masalah sich. Kurirx ramah dan bersahabat. Sukses selalu ya buat resellernya. Yg mau pake...",positive
5,lumayan tapi kadang suka mati idup sendiri walaupun sdh di charge,positive
5,barang Mantap,positive
1,Earphone rusak sebelah.,negative
5,Koneksi bluetooth kuat Harganya terjangkau,positive
4,Bintang 4 aja karna barang nyasar. untuk barang cukup puas.,positive
4,keren,positive
5,product bagus pengiriman cepat sukses terus bossku,positive
5,top...,positive
5,"barang bagus secara fisik sesuai harga, semoga berfungsi seperti yg diharapkan (belum ditest) pelayanan super baik super respon super cepat ... layak Bintang 5",positive
5,Barang Sesuai Harga,positive
3,kurang proaktif seler nya,neutral
5,Insya Allah Amanah,positive
4,sesuai harga,positive
5,kilat,positive
5,barang sesuai thanks,positive
5,keren membuat anak saya senag dgn headset barunya,positive
5,Barangnya original 👍,positive
5,"Sdh pernah beli seri sbelumnya, semoga oke produknya, thx 😊",positive
5,Kualitas oke,positive
5,"Barang sdh diterima tepat waktu, tks tokped dan kurir",positive
4,ok si harga segini lumayan suaranya,positive
5,barang sesuai deskripsi. kualitas sesuai harga. suara mantab.,positive
5,"pertama kali beli via tokopedia live, lgsg beli ini, barangcepat sampai packaging rapih. Tksh Pinzy Official",positive
2,yg dipesan gak sesuai sama yg dikirim,negative
5,"terima kasih, barangnya sudah sampai,semoga awet..",positive
5,Mantul,positive
5,"respon seller baik dan cepat. pengiriman di hari yg sama. langsung connect ke bluetooth dan suara oke. charge berfungsi. hanya satu kurangnya, kurang nyaman nempel diteli...",positive
5,cocok,positive
5,barang bagus pengiriman cepat,positive
5,nyaman bgt digunain gk sakit dikuping,positive
4,barang siap tapi suara masih kurang mantap minus pengiriman lama,positive
5,barang sesuai pesanan,positive
5,good respon barang bagus,positive
5,"BAGUSS BANGET, ga nyesel beli disini pengirimannya juga cepat barangnya ga ada yang rusak MANTAPP DEHH💖💖",positive
5,earphonenya enak di pake praktis jga 🤤 kalau batere full bisa kuat 3-4jam tergantung suara volumenya jga,positive
4,kardusnya ada sobek tp dalamnya msh baru. kaget pas buka earbud nya diluar dan salah satu berkedip gitu? emang yg ada indikator lsmpu hy sebelah ya? wdh klo di luar gini...,positive
5,sesuai harga anc.nya gimmick ygy . . affh iyh ?? . . ya iyalah harga murah ngarep anc sesuai budget pokonya jangan ragu nyobain membeli produk berarti support peredaran e...,positive
5,puas proses cepat,positive
5,bagus,positive
5,barang oke pengiriman agak lambat dari seller nya,positive
5,puasssss bangeeeeet,positive
5,puas bet gw pake nya suaranya jelas bet,positive
5,sangat puas,positive
5,terimakasih semua bagus,positive
3,Brngny tdk berfungsi...,neutral
5,"Untuk harga yang terjangkau kualitas headsetnya bagus banget, baterai tahan cukup lama, kualitas suara juga oke dan koneksi bluetoothnya bagus. Seller juga gercep dalam...",positive
1,"mantap, murah bgt... tapi pastinya ada uang ada barang wkwkwk",negative
5,"produk sesuai deskripsi, barang berfungsi dengan baik, oke, pengiriman standar",positive
4,"yang kiri cepet abis baterai nya, sisanya oke👍",positive
3,sayang nggak bisa dipakai.. kanan kiri off,neutral
5,suaranya jernih pokoknya suka😍😍,positive
5,"Barang sesuai gambar, barang sampai dengan baik tanpa cacat, barang cepat sampai, terima kasih penjual.",positive
5,maaf nggak bisa ngasih foto hp ku error' tapi mataaplah untuk tokonya makasih,positive
4,bagus kualitas nya buat olahraga,positive
5,mantap sesuai pesanan,positive
5,ok,positive
5,pengiriman cepat barang di terima dlm kondisi baik.. sdh di coba suara bersih - tp suara bass nya yg tdk keluar (di coba dgn test suara dolby atmos - terlihat bedanya)....,positive
4,kualitas suara sudah bagus dan desain lumayan unik,positive
5,mantap,positive
1,Barang rusak kok di jual mana layar kaca nya rusak gak bsa di cas / di gunakan. Kecewa berat,negative
5,good,positive
5,mantap sampai dengan selamat tanpa lecet satupun dan pengiriman cepat suara josss dahh dengan harga dibawah 100k menurutku sudah jos gandos,positive
5,jossss,positive
5,"barang bagus, pengiriman cepat, harga murah",positive
5,Mantab!!,positive
4,"bintang aja, soalnya headset cuma nyala kanan doang",positive
5,barangnya sesuai👍👍,positive
5,"worth it, sesuai harga, sudah saya pakai 2 bulan tidak ada masalah",positive
5,kegedean,positive
5,mantap headset bluetooth nya. terimakasih reseller dan Tokopedia.,positive
5,"fast respon, fast delivery. recommended seller",positive
5,sip and ok,positive
3,blm tau cara mengisi dayanya...,neutral
5,mantapppp,positive
5,"respon cepat barang sesuai suara blm tau, smoga apa yg diharapkan awet n sukses sllu👍👍",positive
5,mantap,positive
1,"barangnya patah gatau karena pengiriman atau olshop nya, tapi intinya kualitas buruk",negative
5,"Brg nya bagus,sesuai deskripsi... Mudah"" an awet...",positive
5,cukup oke,positive
4,bagus hanya saja tidak ada chargernya. gimana mau ngecharge.,positive
5,Nyaman dipakai lama. Suaranya jernih. Koneksi bluetooth kuat.,positive
5,Terimakasih,positive
1,"baru 1 hari sudah tidak berfungsi.. pas baru sampai, lgsg coba suaranya kecil, kurang baik. apakah kalo seperti ini bs ditukar?",negative
5,mantap👍👍👍👍👍👍,positive
3,"Gabisa dipakai, barang rusak",neutral
5,"headset bgs, berfungsi dgn baek,. semga awet.",positive
4,"barang oke, kabel cas gak berfungsi",positive
5,Mantul n thx gan,positive
5,mantul,positive
5,mantap pokoknya. terimakasih untuk barang nya,positive
5,alhamdulillah aman. semoga awet,positive
5,mantap,positive
5,"ok punya deh, nggak percaya? coba aja sendiri",positive
5,Mantap dan cepat pengiriman,positive
1,hensetnya 1 nya mati,negative
5,alhamdulillh berfungsi dengan semestinya..terimksh,positive
5,"sampe cepet banget klo tujuan Kalimantan, sayang kotaknya hancur, semoga ga berpengaruh sama isinya, dan juga semoga awet",positive
3,"maaf sudah kasih bintang 3, karena sudah sampai dan indikator batrai tws setiap sisinya tidak nyala, mau ajukan penukaran barang tapi udah males, tolong quality control...",neutral
5,berfungsi ke 2 nya. suara sesuai harga lumayanlah,positive
5,mantap,positive
5,bagus,positive
5,baik,positive
5,berfungsi dengan baik setelah diberi penjelasan permasalahan,positive
